,Day,Station,Trip ID_x,Trip ID_y,balance
6708,2014-04-25 11:00:00,San Francisco Caltrain 2 (330 Townsend),2,2,0
6709,2014-04-25 11:00:00,San Jose City Hall,1,1,0
6710,2014-04-25 11:00:00,Spear at Folsom,1,1,0
6711,2014-04-25 11:00:00,Townsend at 7th,1,1,0
6712,2014-04-25 12:00:00,Davis at Jackson,1,2,-1
6713,2014-04-25 12:00:00,Embarcadero at Vallejo,1,2,-1
6714,2014-04-25 14:00:00,2nd at Townsend,1,1,0
6715,2014-04-25 15:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
6716,2014-04-25 15:00:00,Market at Sansome,1,1,0
6717,2014-04-25 15:00:00,Mechanics Plaza (Market at Battery),2,1,1
6718,2014-04-25 16:00:00,5th at Howard,1,1,0
6719,2014-04-25 16:00:00,Commercial at Montgomery,1,1,0
6720,2014-04-25 16:00:00,Embarcadero at Sansome,1,1,0
6721,2014-04-25 16:00:00,Harry Bridges Plaza (Ferry Building),1,2,-1
6722,2014-04-25 16:00:00,Market at 4th,2,1,1
6723,2014-04-25 16:00:00,Market at Sansome,2,1,1
6724,2014-04-25 16:00:00,San Francisco Caltrain (Townsend at 4th),1,11,-10
6725,2014-04-25 16:00:00,San Francisco Caltrain 2 (330 Townsend),2,3,-1
6726,2014-04-25 16:00:00,Steuart at Market,3,1,2
6727,2014-04-25 17:00:00,2nd at Folsom,2,1,1
6728,2014-04-25 17:00:00,2nd at South Park,1,1,0
6729,2014-04-25 17:00:00,Beale at Market,3,2,1
6730,2014-04-25 17:00:00,Davis at Jackson,1,1,0
6731,2014-04-25 17:00:00,Embarcadero at Sansome,1,1,0
6732,2014-04-25 17:00:00,Harry Bridges Plaza (Ferry Building),1,4,-3
6733,2014-04-25 17:00:00,Howard at 2nd,1,1,0
6734,2014-04-25 17:00:00,Market at 4th,1,1,0
6735,2014-04-25 17:00:00,Market at Sansome,3,2,1
6736,2014-04-25 17:00:00,Mechanics Plaza (Market at Battery),4,1,3
6737,2014-04-25 17:00:00,Powell Street BART,1,1,0
6738,2014-04-25 17:00:00,San Francisco Caltrain (Townsend at 4th),5,13,-8
6739,2014-04-25 17:00:00,San Francisco Caltrain 2 (330 Townsend),2,5,-3
6740,2014-04-25 17:00:00,Steuart at Market,2,4,-2
6741,2014-04-25 17:00:00,Townsend at 7th,1,2,-1
6742,2014-04-25 17:00:00,Yerba Buena Center of the Arts (3rd @ Howard),4,2,2
6743,2014-04-25 18:00:00,2nd at Townsend,3,1,2
6744,2014-04-25 18:00:00,Broadway St at Battery St,1,1,0
6745,2014-04-25 18:00:00,Embarcadero at Bryant,1,3,-2
6746,2014-04-25 18:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
6747,2014-04-25 18:00:00,Market at 10th,2,1,1
6748,2014-04-25 18:00:00,Market at 4th,2,2,0
6749,2014-04-25 18:00:00,Market at Sansome,1,2,-1
6750,2014-04-25 18:00:00,Post at Kearny,1,1,0
6751,2014-04-25 18:00:00,Powell Street BART,1,4,-3
6752,2014-04-25 18:00:00,San Francisco Caltrain (Townsend at 4th),2,5,-3
6753,2014-04-25 18:00:00,San Francisco Caltrain 2 (330 Townsend),1,4,-3
6754,2014-04-25 18:00:00,Steuart at Market,2,6,-4
6755,2014-04-25 18:00:00,Temporary Transbay Terminal (Howard at Beale),2,1,1
6756,2014-04-25 19:00:00,Davis at Jackson,1,1,0
6757,2014-04-25 19:00:00,San Francisco Caltrain (Townsend at 4th),2,3,-1
6758,2014-04-25 20:00:00,Spear at Folsom,1,1,0
6759,2014-04-25 21:00:00,2nd at South Park,1,1,0
6760,2014-04-25 22:00:00,2nd at Townsend,3,2,1
6761,2014-04-25 22:00:00,Howard at 2nd,1,3,-2
6762,2014-04-26 09:00:00,Civic Center BART (7th at Market),1,1,0
6763,2014-04-26 09:00:00,Steuart at Market,2,1,1
6764,2014-04-26 10:00:00,Davis at Jackson,1,1,0
6765,2014-04-26 10:00:00,Embarcadero at Bryant,4,1,3
6766,2014-04-26 10:00:00,Harry Bridges Plaza (Ferry Building),2,4,-2
6767,2014-04-26 10:00:00,San Francisco Caltrain (Townsend at 4th),1,2,-1
6768,2014-04-26 10:00:00,Steuart at Market,1,3,-2
6769,2014-04-26 11:00:00,Embarcadero at Folsom,1,1,0
6770,2014-04-26 11:00:00,Harry Bridges Plaza (Ferry Building),2,4,-2
6771,2014-04-26 11:00:00,Market at 4th,1,1,0
6772,2014-04-26 11:00:00,San Francisco Caltrain 2 (330 Townsend),1,1,0
6773,2014-04-26 11:00:00,Spear at Folsom,1,1,0
6774,2014-04-26 12:00:00,2nd at South Park,1,1,0
6775,2014-04-26 12:00:00,California Ave Caltrain Station,1,1,0
6776,2014-04-26 12:00:00,Mountain View City Hall,1,1,0
6777,2014-04-26 12:00:00,Powell Street BART,1,2,-1
6778,2014-04-26 12:00:00,San Francisco Caltrain (Townsend at 4th),2,1,1
6779,2014-04-26 12:00:00,Steuart at Market,2,1,1
6780,2014-04-26 13:00:00,2nd at Folsom,1,1,0
6781,2014-04-26 13:00:00,Davis at Jackson,1,1,0
6782,2014-04-26 13:00:00,Harry Bridges Plaza (Ferry Building),1,3,-2
6783,2014-04-26 14:00:00,Embarcadero at Bryant,2,1,1
6784,2014-04-26 14:00:00,Embarcadero at Sansome,1,1,0
6785,2014-04-26 14:00:00,Embarcadero at Vallejo,2,1,1
6786,2014-04-26 14:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
6787,2014-04-26 15:00:00,Embarcadero at Bryant,1,1,0
6788,2014-04-26 15:00:00,Embarcadero at Vallejo,2,3,-1
6789,2014-04-26 15:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
6790,2014-04-26 15:00:00,South Van Ness at Market,2,1,1
6791,2014-04-26 16:00:00,5th at Howard,1,1,0
6792,2014-04-26 16:00:00,Clay at Battery,1,1,0
6793,2014-04-26 16:00:00,Embarcadero at Vallejo,3,1,2
6794,2014-04-26 17:00:00,2nd at South Park,2,1,1
6795,2014-04-26 17:00:00,Market at 4th,2,3,-1
6796,2014-04-26 18:00:00,Embarcadero at Bryant,1,1,0
6797,2014-04-26 18:00:00,Embarcadero at Sansome,2,1,1
6798,2014-04-26 18:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
6799,2014-04-26 18:00:00,Powell at Post (Union Square),1,1,0
6800,2014-04-26 18:00:00,San Francisco Caltrain (Townsend at 4th),1,1,0
6801,2014-04-26 18:00:00,Spear at Folsom,1,1,0
6802,2014-04-26 19:00:00,Harry Bridges Plaza (Ferry Building),2,2,0
6803,2014-04-26 19:00:00,Market at 4th,1,2,-1
6804,2014-04-26 20:00:00,Embarcadero at Bryant,1,2,-1
6805,2014-04-26 20:00:00,Market at 4th,4,1,3
6806,2014-04-26 20:00:00,Powell at Post (Union Square),2,2,0
6807,2014-04-26 21:00:00,5th at Howard,1,1,0
6808,2014-04-26 21:00:00,Townsend at 7th,1,1,0
6809,2014-04-27 01:00:00,Embarcadero at Bryant,2,1,1
6810,2014-04-27 01:00:00,San Francisco Caltrain (Townsend at 4th),6,1,5
6811,2014-04-27 02:00:00,Embarcadero at Bryant,1,5,-4
6812,2014-04-27 02:00:00,Embarcadero at Vallejo,5,5,0
6813,2014-04-27 09:00:00,Davis at Jackson,1,1,0
6814,2014-04-27 09:00:00,Townsend at 7th,1,1,0
6815,2014-04-27 11:00:00,San Francisco Caltrain (Townsend at 4th),2,1,1
6816,2014-04-27 12:00:00,Civic Center BART (7th at Market),1,1,0
6817,2014-04-27 12:00:00,Harry Bridges Plaza (Ferry Building),1,2,-1
6818,2014-04-27 12:00:00,San Francisco Caltrain (Townsend at 4th),1,2,-1
6819,2014-04-27 13:00:00,2nd at Townsend,1,1,0
6820,2014-04-27 13:00:00,Harry Bridges Plaza (Ferry Building),1,3,-2
6821,2014-04-27 13:00:00,Park at Olive,1,1,0
6822,2014-04-27 13:00:00,Ryland Park,2,1,1
6823,2014-04-27 14:00:00,California Ave Caltrain Station,1,1,0
6824,2014-04-27 14:00:00,Embarcadero at Bryant,3,3,0
6825,2014-04-27 14:00:00,Harry Bridges Plaza (Ferry Building),2,2,0
6826,2014-04-27 14:00:00,Market at 4th,1,2,-1
6827,2014-04-27 14:00:00,San Francisco Caltrain (Townsend at 4th),1,3,-2
6828,2014-04-27 14:00:00,Townsend at 7th,2,1,1
6829,2014-04-27 15:00:00,Howard at 2nd,1,2,-1
6830,2014-04-27 15:00:00,Powell Street BART,1,1,0
6831,2014-04-27 15:00:00,San Salvador at 1st,1,1,0
6832,2014-04-27 16:00:00,Commercial at Montgomery,1,1,0
6833,2014-04-27 16:00:00,Embarcadero at Bryant,2,1,1
6834,2014-04-27 16:00:00,Embarcadero at Sansome,1,3,-2
6835,2014-04-27 16:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
6836,2014-04-27 16:00:00,Townsend at 7th,2,1,1
6837,2014-04-27 17:00:00,2nd at Townsend,2,1,1
6838,2014-04-27 17:00:00,Embarcadero at Sansome,1,1,0
6839,2014-04-27 17:00:00,Palo Alto Caltrain Station,1,2,-1
6840,2014-04-27 19:00:00,Embarcadero at Sansome,2,1,1
6841,2014-04-27 19:00:00,Grant Avenue at Columbus Avenue,1,3,-2
6842,2014-04-27 20:00:00,Market at 4th,1,1,0
6843,2014-04-27 21:00:00,South Van Ness at Market,1,1,0
6844,2014-04-27 22:00:00,Mountain View Caltrain Station,2,1,1
6845,2014-04-28 06:00:00,Market at 4th,2,1,1
6846,2014-04-28 06:00:00,San Francisco Caltrain (Townsend at 4th),1,2,-1
6847,2014-04-28 06:00:00,Spear at Folsom,1,2,-1
6848,2014-04-28 07:00:00,2nd at Townsend,1,2,-1
6849,2014-04-28 07:00:00,Davis at Jackson,2,2,0
6850,2014-04-28 07:00:00,Japantown,1,1,0
6851,2014-04-28 07:00:00,Market at 10th,2,2,0
6852,2014-04-28 07:00:00,San Francisco Caltrain (Townsend at 4th),10,3,7
6853,2014-04-28 07:00:00,San Francisco Caltrain 2 (330 Townsend),1,2,-1
6854,2014-04-28 07:00:00,South Van Ness at Market,3,2,1
6855,2014-04-28 07:00:00,Spear at Folsom,1,1,0
6856,2014-04-28 07:00:00,Steuart at Market,2,1,1
6857,2014-04-28 07:00:00,Temporary Transbay Terminal (Howard at Beale),3,2,1
6858,2014-04-28 08:00:00,2nd at Folsom,2,1,1
6859,2014-04-28 08:00:00,2nd at Townsend,4,7,-3
6860,2014-04-28 08:00:00,Beale at Market,4,3,1
6861,2014-04-28 08:00:00,Castro Street and El Camino Real,1,1,0
6862,2014-04-28 08:00:00,Embarcadero at Folsom,1,4,-3
6863,2014-04-28 08:00:00,Grant Avenue at Columbus Avenue,4,1,3
6864,2014-04-28 08:00:00,Harry Bridges Plaza (Ferry Building),9,1,8
6865,2014-04-28 08:00:00,Market at 10th,4,2,2
6866,2014-04-28 08:00:00,Market at 4th,2,3,-1
6867,2014-04-28 08:00:00,Mountain View Caltrain Station,1,2,-1
6868,2014-04-28 08:00:00,Powell Street BART,2,1,1
6869,2014-04-28 08:00:00,Redwood City Caltrain Station,1,1,0
6870,2014-04-28 08:00:00,San Francisco Caltrain (Townsend at 4th),11,7,4
6871,2014-04-28 08:00:00,San Francisco Caltrain 2 (330 Townsend),6,1,5
6872,2014-04-28 08:00:00,Spear at Folsom,2,1,1
6873,2014-04-28 08:00:00,Steuart at Market,6,3,3
6874,2014-04-28 08:00:00,Temporary Transbay Terminal (Howard at Beale),6,1,5
6875,2014-04-28 08:00:00,Townsend at 7th,1,1,0
6876,2014-04-28 08:00:00,Yerba Buena Center of the Arts (3rd @ Howard),1,5,-4
6877,2014-04-28 09:00:00,2nd at Townsend,2,4,-2
6878,2014-04-28 09:00:00,5th at Howard,1,1,0
6879,2014-04-28 09:00:00,Beale at Market,4,2,2
6880,2014-04-28 09:00:00,Civic Center BART (7th at Market),3,1,2
6881,2014-04-28 09:00:00,Commercial at Montgomery,2,1,1
6882,2014-04-28 09:00:00,Howard at 2nd,2,2,0
6883,2014-04-28 09:00:00,Market at 10th,1,4,-3
6884,2014-04-28 09:00:00,Market at Sansome,2,3,-1
6885,2014-04-28 09:00:00,Mountain View Caltrain Station,3,1,2
6886,2014-04-28 09:00:00,Mountain View City Hall,1,2,-1
6887,2014-04-28 09:00:00,Post at Kearny,1,1,0
6888,2014-04-28 09:00:00,San Antonio Caltrain Station,1,1,0
6889,2014-04-28 09:00:00,San Antonio Shopping Center,1,1,0
6890,2014-04-28 09:00:00,San Francisco Caltrain (Townsend at 4th),4,2,2
6891,2014-04-28 09:00:00,San Francisco Caltrain 2 (330 Townsend),5,3,2
6892,2014-04-28 09:00:00,South Van Ness at Market,3,2,1
6893,2014-04-28 09:00:00,Steuart at Market,7,2,5
6894,2014-04-28 09:00:00,Temporary Transbay Terminal (Howard at Beale),2,3,-1
6895,2014-04-28 09:00:00,Yerba Buena Center of the Arts (3rd @ Howard),1,4,-3
6896,2014-04-28 10:00:00,2nd at Townsend,1,2,-1
6897,2014-04-28 10:00:00,Embarcadero at Vallejo,1,1,0
6898,2014-04-28 10:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
6899,2014-04-28 10:00:00,Howard at 2nd,1,2,-1
6900,2014-04-28 10:00:00,Market at 10th,2,3,-1
6901,2014-04-28 10:00:00,Market at Sansome,2,1,1
6902,2014-04-28 10:00:00,Post at Kearny,1,1,0
6903,2014-04-28 10:00:00,Steuart at Market,2,1,1
6904,2014-04-28 10:00:00,Townsend at 7th,1,2,-1
6905,2014-04-28 11:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
6906,2014-04-28 11:00:00,Market at 4th,1,3,-2
6907,2014-04-28 11:00:00,Steuart at Market,3,1,2
6908,2014-04-28 11:00:00,Townsend at 7th,2,2,0
6909,2014-04-28 12:00:00,2nd at South Park,1,2,-1
6910,2014-04-28 12:00:00,Embarcadero at Sansome,1,1,0
6911,2014-04-28 12:00:00,Market at 10th,1,2,-1
6912,2014-04-28 12:00:00,Powell Street BART,2,1,1
6913,2014-04-28 13:00:00,Adobe on Almaden,1,1,0
6914,2014-04-28 13:00:00,Broadway St at Battery St,1,1,0
6915,2014-04-28 13:00:00,Market at Sansome,2,3,-1
6916,2014-04-28 13:00:00,San Pedro Square,1,2,-1
6917,2014-04-28 13:00:00,Townsend at 7th,1,1,0
6918,2014-04-28 14:00:00,2nd at Townsend,3,2,1
6919,2014-04-28 14:00:00,Beale at Market,2,1,1
6920,2014-04-28 14:00:00,Harry Bridges Plaza (Ferry Building),3,1,2
6921,2014-04-28 14:00:00,Market at 4th,1,1,0
6922,2014-04-28 14:00:00,Paseo de San Antonio,1,1,0
6923,2014-04-28 15:00:00,2nd at Townsend,1,1,0
6924,2014-04-28 15:00:00,Beale at Market,2,1,1
6925,2014-04-28 15:00:00,Commercial at Montgomery,3,1,2
6926,2014-04-28 15:00:00,Market at Sansome,2,1,1
6927,2014-04-28 15:00:00,Powell Street BART,1,1,0
6928,2014-04-28 15:00:00,San Francisco Caltrain 2 (330 Townsend),2,1,1
6929,2014-04-28 15:00:00,Townsend at 7th,1,1,0
6930,2014-04-28 16:00:00,2nd at Townsend,4,1,3
6931,2014-04-28 16:00:00,Embarcadero at Vallejo,1,1,0
6932,2014-04-28 16:00:00,Harry Bridges Plaza (Ferry Building),3,4,-1
6933,2014-04-28 16:00:00,Market at 4th,3,2,1
6934,2014-04-28 16:00:00,Paseo de San Antonio,1,1,0
6935,2014-04-28 16:00:00,San Francisco Caltrain 2 (330 Townsend),1,4,-3
6936,2014-04-28 16:00:00,Temporary Transbay Terminal (Howard at Beale),4,3,1
6937,2014-04-28 16:00:00,Townsend at 7th,2,1,1
6938,2014-04-28 17:00:00,2nd at Folsom,3,3,0
6939,2014-04-28 17:00:00,2nd at Townsend,6,4,2
6940,2014-04-28 17:00:00,5th at Howard,2,1,1
6941,2014-04-28 17:00:00,Beale at Market,3,2,1
6942,2014-04-28 17:00:00,Civic Center BART (7th at Market),2,3,-1
6943,2014-04-28 17:00:00,Commercial at Montgomery,4,1,3
6944,2014-04-28 17:00:00,Davis at Jackson,2,2,0
6945,2014-04-28 17:00:00,Embarcadero at Folsom,2,2,0
6946,2014-04-28 17:00:00,Embarcadero at Sansome,3,3,0
6947,2014-04-28 17:00:00,Harry Bridges Plaza (Ferry Building),1,12,-11
6948,2014-04-28 17:00:00,Howard at 2nd,2,1,1
6949,2014-04-28 17:00:00,Japantown,1,1,0
6950,2014-04-28 17:00:00,Market at 10th,5,1,4
6951,2014-04-28 17:00:00,Market at 4th,5,1,4
6952,2014-04-28 17:00:00,Market at Sansome,5,2,3
6953,2014-04-28 17:00:00,Mechanics Plaza (Market at Battery),2,1,1
6954,2014-04-28 17:00:00,Post at Kearny,1,1,0
6955,2014-04-28 17:00:00,San Francisco Caltrain (Townsend at 4th),3,17,-14
6956,2014-04-28 17:00:00,San Francisco Caltrain 2 (330 Townsend),2,17,-15
6957,2014-04-28 17:00:00,Santa Clara at Almaden,1,1,0
6958,2014-04-28 17:00:00,Spear at Folsom,2,3,-1
6959,2014-04-28 17:00:00,Steuart at Market,6,5,1
6960,2014-04-28 18:00:00,2nd at South Park,2,3,-1
6961,2014-04-28 18:00:00,2nd at Townsend,1,2,-1
6962,2014-04-28 18:00:00,Beale at Market,2,2,0
6963,2014-04-28 18:00:00,Civic Center BART (7th at Market),3,4,-1
6964,2014-04-28 18:00:00,Davis at Jackson,1,2,-1
6965,2014-04-28 18:00:00,Embarcadero at Vallejo,3,3,0
6966,2014-04-28 18:00:00,Harry Bridges Plaza (Ferry Building),3,1,2
6967,2014-04-28 18:00:00,Market at 10th,3,1,2
6968,2014-04-28 18:00:00,Market at Sansome,3,2,1
6969,2014-04-28 18:00:00,Mechanics Plaza (Market at Battery),1,1,0
6970,2014-04-28 18:00:00,Powell Street BART,2,4,-2
6971,2014-04-28 18:00:00,San Antonio Caltrain Station,2,1,1
6972,2014-04-28 18:00:00,San Francisco Caltrain (Townsend at 4th),4,12,-8
6973,2014-04-28 18:00:00,San Francisco Caltrain 2 (330 Townsend),2,2,0
6974,2014-04-28 18:00:00,San Jose Diridon Caltrain Station,2,2,0
6975,2014-04-28 18:00:00,South Van Ness at Market,1,3,-2
6976,2014-04-28 18:00:00,Steuart at Market,2,2,0
6977,2014-04-28 18:00:00,Washington at Kearny,1,1,0
6978,2014-04-28 18:00:00,Yerba Buena Center of the Arts (3rd @ Howard),1,1,0
6979,2014-04-28 19:00:00,2nd at Folsom,1,1,0
6980,2014-04-28 19:00:00,2nd at Townsend,1,5,-4
6981,2014-04-28 19:00:00,Embarcadero at Sansome,3,3,0
6982,2014-04-28 19:00:00,Grant Avenue at Columbus Avenue,2,1,1
6983,2014-04-28 19:00:00,Market at 4th,1,1,0
6984,2014-04-28 19:00:00,Market at Sansome,2,1,1
6985,2014-04-28 19:00:00,Post at Kearny,1,1,0
6986,2014-04-28 19:00:00,Powell Street BART,2,3,-1
6987,2014-04-28 19:00:00,San Francisco Caltrain 2 (330 Townsend),2,3,-1
6988,2014-04-28 19:00:00,Steuart at Market,1,2,-1
6989,2014-04-28 19:00:00,Temporary Transbay Terminal (Howard at Beale),1,2,-1
6990,2014-04-28 20:00:00,Embarcadero at Folsom,1,1,0
6991,2014-04-28 20:00:00,Palo Alto Caltrain Station,1,1,0
6992,2014-04-28 20:00:00,San Francisco Caltrain (Townsend at 4th),1,1,0
6993,2014-04-28 20:00:00,St James Park,1,1,0
6994,2014-04-28 20:00:00,Yerba Buena Center of the Arts (3rd @ Howard),2,1,1
6995,2014-04-28 21:00:00,2nd at South Park,1,1,0
6996,2014-04-28 21:00:00,Market at 4th,2,1,1
6997,2014-04-28 21:00:00,Townsend at 7th,2,1,1
6998,2014-04-28 23:00:00,Embarcadero at Bryant,2,2,0
6999,2014-04-29 06:00:00,2nd at Townsend,1,3,-2
7000,2014-04-29 06:00:00,Embarcadero at Sansome,1,2,-1
7001,2014-04-29 06:00:00,Harry Bridges Plaza (Ferry Building),2,1,1
7002,2014-04-29 06:00:00,Market at Sansome,1,1,0
7003,2014-04-29 06:00:00,San Jose Diridon Caltrain Station,1,1,0
7004,2014-04-29 06:00:00,Spear at Folsom,1,1,0
7005,2014-04-29 07:00:00,2nd at Folsom,1,1,0
7006,2014-04-29 07:00:00,2nd at Townsend,1,4,-3
7007,2014-04-29 07:00:00,Beale at Market,1,1,0
7008,2014-04-29 07:00:00,Embarcadero at Sansome,1,1,0
7009,2014-04-29 07:00:00,Market at 10th,1,1,0
7010,2014-04-29 07:00:00,Market at Sansome,1,2,-1
7011,2014-04-29 07:00:00,San Francisco Caltrain (Townsend at 4th),5,2,3
7012,2014-04-29 07:00:00,San Jose Diridon Caltrain Station,1,2,-1
7013,2014-04-29 07:00:00,Steuart at Market,2,2,0
7014,2014-04-29 07:00:00,Temporary Transbay Terminal (Howard at Beale),1,1,0
7015,2014-04-29 08:00:00,2nd at Folsom,3,1,2
7016,2014-04-29 08:00:00,2nd at South Park,1,3,-2
7017,2014-04-29 08:00:00,2nd at Townsend,4,3,1
7018,2014-04-29 08:00:00,5th at Howard,1,3,-2
7019,2014-04-29 08:00:00,Broadway St at Battery St,1,2,-1
7020,2014-04-29 08:00:00,Commercial at Montgomery,2,2,0
7021,2014-04-29 08:00:00,Embarcadero at Sansome,1,1,0
7022,2014-04-29 08:00:00,Grant Avenue at Columbus Avenue,3,1,2
7023,2014-04-29 08:00:00,Harry Bridges Plaza (Ferry Building),11,5,6
7024,2014-04-29 08:00:00,Howard at 2nd,1,3,-2
7025,2014-04-29 08:00:00,Market at 10th,1,2,-1
7026,2014-04-29 08:00:00,Market at Sansome,2,6,-4
7027,2014-04-29 08:00:00,Powell Street BART,3,5,-2
7028,2014-04-29 08:00:00,Powell at Post (Union Square),2,1,1
7029,2014-04-29 08:00:00,San Francisco Caltrain (Townsend at 4th),15,4,11
7030,2014-04-29 08:00:00,San Francisco Caltrain 2 (330 Townsend),8,1,7
7031,2014-04-29 08:00:00,San Jose Diridon Caltrain Station,2,1,1
7032,2014-04-29 08:00:00,Santa Clara at Almaden,1,1,0
7033,2014-04-29 08:00:00,South Van Ness at Market,2,1,1
7034,2014-04-29 08:00:00,Steuart at Market,4,3,1
7035,2014-04-29 08:00:00,Temporary Transbay Terminal (Howard at Beale),5,5,0
7036,2014-04-29 08:00:00,Yerba Buena Center of the Arts (3rd @ Howard),1,3,-2
7037,2014-04-29 09:00:00,2nd at South Park,1,3,-2
7038,2014-04-29 09:00:00,2nd at Townsend,2,8,-6
7039,2014-04-29 09:00:00,Beale at Market,1,2,-1
7040,2014-04-29 09:00:00,Clay at Battery,1,2,-1
7041,2014-04-29 09:00:00,Davis at Jackson,2,1,1
7042,2014-04-29 09:00:00,Embarcadero at Bryant,1,1,0
7043,2014-04-29 09:00:00,Embarcadero at Sansome,2,3,-1
7044,2014-04-29 09:00:00,Grant Avenue at Columbus Avenue,1,1,0
7045,2014-04-29 09:00:00,Harry Bridges Plaza (Ferry Building),1,3,-2
7046,2014-04-29 09:00:00,Howard at 2nd,1,6,-5
7047,2014-04-29 09:00:00,Japantown,1,1,0
7048,2014-04-29 09:00:00,Powell Street BART,3,2,1
7049,2014-04-29 09:00:00,Powell at Post (Union Square),2,1,1
7050,2014-04-29 09:00:00,San Francisco Caltrain (Townsend at 4th),7,4,3
7051,2014-04-29 09:00:00,San Francisco Caltrain 2 (330 Townsend),4,4,0
7052,2014-04-29 09:00:00,Steuart at Market,6,5,1
7053,2014-04-29 09:00:00,Temporary Transbay Terminal (Howard at Beale),3,3,0
7054,2014-04-29 09:00:00,Washington at Kearny,1,1,0
7055,2014-04-29 09:00:00,Yerba Buena Center of the Arts (3rd @ Howard),1,3,-2
7056,2014-04-29 10:00:00,2nd at Townsend,2,1,1
7057,2014-04-29 10:00:00,Harry Bridges Plaza (Ferry Building),2,1,1
7058,2014-04-29 10:00:00,Market at 10th,2,2,0
7059,2014-04-29 10:00:00,Market at 4th,1,2,-1
7060,2014-04-29 10:00:00,South Van Ness at Market,1,1,0
7061,2014-04-29 10:00:00,Steuart at Market,1,1,0
7062,2014-04-29 10:00:00,Townsend at 7th,2,3,-1
7063,2014-04-29 11:00:00,2nd at Folsom,1,1,0
7064,2014-04-29 11:00:00,2nd at South Park,2,1,1
7065,2014-04-29 11:00:00,Beale at Market,1,1,0
7066,2014-04-29 11:00:00,Embarcadero at Bryant,1,1,0
7067,2014-04-29 11:00:00,Embarcadero at Vallejo,1,3,-2
7068,2014-04-29 11:00:00,Market at 4th,1,3,-2
7069,2014-04-29 11:00:00,Post at Kearny,1,1,0
7070,2014-04-29 11:00:00,Yerba Buena Center of the Arts (3rd @ Howard),1,1,0
7071,2014-04-29 12:00:00,2nd at Folsom,3,2,1
7072,2014-04-29 12:00:00,2nd at South Park,1,1,0
7073,2014-04-29 12:00:00,2nd at Townsend,5,2,3
7074,2014-04-29 12:00:00,Clay at Battery,1,3,-2
7075,2014-04-29 12:00:00,Commercial at Montgomery,1,1,0
7076,2014-04-29 12:00:00,Embarcadero at Bryant,2,2,0
7077,2014-04-29 12:00:00,Embarcadero at Folsom,2,1,1
7078,2014-04-29 12:00:00,Embarcadero at Sansome,9,8,1
7079,2014-04-29 12:00:00,Embarcadero at Vallejo,3,1,2
7080,2014-04-29 12:00:00,Harry Bridges Plaza (Ferry Building),3,8,-5
7081,2014-04-29 12:00:00,Market at Sansome,2,1,1
7082,2014-04-29 12:00:00,Mechanics Plaza (Market at Battery),1,1,0
7083,2014-04-29 12:00:00,Post at Kearny,2,1,1
7084,2014-04-29 12:00:00,Santa Clara County Civic Center,1,1,0
7085,2014-04-29 12:00:00,Spear at Folsom,2,1,1
7086,2014-04-29 12:00:00,Steuart at Market,2,2,0
7087,2014-04-29 12:00:00,Townsend at 7th,1,2,-1
7088,2014-04-29 12:00:00,Yerba Buena Center of the Arts (3rd @ Howard),1,3,-2
7089,2014-04-29 13:00:00,Beale at Market,1,1,0
7090,2014-04-29 13:00:00,Castro Street and El Camino Real,1,1,0
7091,2014-04-29 13:00:00,Golden Gate at Polk,1,1,0
7092,2014-04-29 13:00:00,Powell Street BART,1,1,0
7093,2014-04-29 13:00:00,Spear at Folsom,1,1,0
7094,2014-04-29 13:00:00,Steuart at Market,3,2,1
7095,2014-04-29 14:00:00,Beale at Market,1,1,0
7096,2014-04-29 14:00:00,Embarcadero at Vallejo,3,1,2
7097,2014-04-29 14:00:00,Harry Bridges Plaza (Ferry Building),2,3,-1
7098,2014-04-29 14:00:00,Market at 10th,1,1,0
7099,2014-04-29 14:00:00,Market at 4th,1,3,-2
7100,2014-04-29 14:00:00,Mechanics Plaza (Market at Battery),1,1,0
7101,2014-04-29 14:00:00,Powell Street BART,1,1,0
7102,2014-04-29 14:00:00,Townsend at 7th,1,2,-1
7103,2014-04-29 15:00:00,2nd at Townsend,3,1,2
7104,2014-04-29 15:00:00,Beale at Market,1,2,-1
7105,2014-04-29 15:00:00,Embarcadero at Sansome,2,1,1
7106,2014-04-29 15:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
7107,2014-04-29 15:00:00,Market at 4th,1,1,0
7108,2014-04-29 15:00:00,Mechanics Plaza (Market at Battery),1,1,0
7109,2014-04-29 15:00:00,San Francisco Caltrain (Townsend at 4th),1,3,-2
7110,2014-04-29 15:00:00,Steuart at Market,1,1,0
7111,2014-04-29 16:00:00,2nd at Townsend,1,2,-1
7112,2014-04-29 16:00:00,Beale at Market,3,1,2
7113,2014-04-29 16:00:00,Embarcadero at Folsom,5,1,4
7114,2014-04-29 16:00:00,Harry Bridges Plaza (Ferry Building),1,1,0
7115,2014-04-29 16:00:00,Market at Sansome,2,1,1
7116,2014-04-29 16:00:00,Powell Street BART,1,3,-2
